id,created_at,favorite_count,retweet_count,text
1384148416968622081,2021-04-19 14:14:33+00:00,68,25,earnings after the close today IBM UAL STLD CCK ZION ELS HXL WTFC FNB SFBS PNFP ACC
1383857773222404101,2021-04-18 18:59:38+00:00,139,53,The big Banks were last week but there s still a lot of Financials XLF set to report earnings in the coming weeks MTB TRV CMA NDAQ KEY AXP FITB NTRS ZION DFS HBAN TROW SIVB WRB RF SYF CME MMC IVZ COF PBCT MKTX SPGI CBOE CB
1383407912282836999,2021-04-17 13:12:03+00:00,2,0,Thanks
1383376573240274952,2021-04-17 11:07:31+00:00,798,394,earnings for the week NFLX KO JNJ CLF T PG SNAP ABT LMT IBM VZ INTC AAL UAL FCX LRCX PLD ASML ERIC HOG DHI NEE PM BMRC MTB HAL ANTM SLB CMG NUE STLD LUV ONB NDAQ EDU TRV ISRG CMA FHN KEY CCI AXP AN GNTY CCK
1383136436686356485,2021-04-16 19:13:18+00:00,33,8,Bigger than usual earnings moves today from PPG EH STT WAL MS AA
1383053144159105024,2021-04-16 13:42:20+00:00,53,15,Monday morning earnings KO PLD MTB BMRC ONB GNTY
1382695022898843660,2021-04-15 13:59:17+00:00,92,27,earnings scheduled after the close today and before the open tomorrow MS ALLY AA PNC BK JBHT KSU STT CFG PPG LAKE EH MRTN WAL ADMP KSPN
1382342369845125127,2021-04-14 14:37:58+00:00,65,29,SJR KLXE and GHG are scheduled to report earnings after the close today but the results pick up tomorrow before the open with TSM BAC C RAD BLK DAL PEP UNH USB TFC HOMB SCHW expected 11th trading day of the month AFMD CNTG CVAC
1381987400130437124,2021-04-13 15:07:26+00:00,67,15,With the Banks kicking off earnings season tomorrow here s a look at the sector performance for the quarter from each company s earnings release SPY XLI XLF XLY
1381973562953768960,2021-04-13 14:12:27+00:00,74,22,Upcoming earnings JPM WFC GS BBBY LOVE INFY FRC SEAC KRUS WAFD THTX
1381622395501473798,2021-04-12 14:57:03+00:00,44,11,earnings after the close today and before the open tomorrow FAST OGI SLP BYRN
1381251071008505860,2021-04-11 14:21:32+00:00,127,43,earnings season begins this week with the Banks reporting results and more than 20 of the Financials XLF the only sector with every stock higher since reporting earnings last FRC GS JPM WFC BAC BLK C TRC USB BK CFG MS PNC STT
1380848370651127810,2021-04-10 11:41:21+00:00,599,276,earnings for the week APHA TSM JPM WFC BAC GS RAD BBBY C BLK DAL PEP MS OGI LOVE UNH AA FAST INFY ALLY PNC USB SLP JBHT FRC TFC SEAC BK STT HOMB LAKE PPG KSU WABC CFG SJR MRTN KRUS KLXE EH CNTG BYRN WAFD WIT
1380518116048920577,2021-04-09 13:49:02+00:00,43,7,The only company with estimates set to report earnings before the market opens on Monday is APHA
1380177265590468611,2021-04-08 15:14:37+00:00,51,9,earnings scheduled for the rest of the week LEVI WDFC JKS JFIN AFYA KSHB
1379818574961840130,2021-04-07 15:29:18+00:00,1,0,News Currently we only post it in our weekly newsletter at
1379818394887856130,2021-04-07 15:28:35+00:00,38,15,earnings scheduled after the close today and before the open tomorrow STZ CAG APOG EXFO PLUS NTIC LNDC RGP
1379434808489611268,2021-04-06 14:04:21+00:00,45,15,earnings scheduled after the close today and before the open tomorrow SCHN SMPL RPM MSM LW SGH MAXN Also CCL is scheduled to provide a business update before the open tomorrow
1379088395784368130,2021-04-05 15:07:50+00:00,51,11,Upcoming earnings PAYX LNN GBX DCT MITO EVAX
1378338458553442304,2021-04-03 13:27:51+00:00,40,7,CCL is not included in this calendar but the company will provide a business update in the morning of Wednesday April 7
1378325523949092864,2021-04-03 12:36:27+00:00,237,106,earnings for the week PAYX STZ SCHN SMPL LNN RPM CAG GBX MSM WDFC DCT LW SGH APOG EXFO LEVI LNDC RGP PLUS NTIC MAXN EVAX MITO JKS JFIN
1378324139283513346,2021-04-03 12:30:57+00:00,0,0,News
1377595836486594563,2021-04-01 12:16:56+00:00,403,159,There are a lot of big names that have yet to schedule earnings but here s what we ve got so far for April TSM NFLX APHA JKS CL JPM BAC INTC T WFC JNJ STZ GS PAYX CLF LRCX C PG BBBY EH ABBV VZ SCHN AA SMPL PEP MRK DHI UAL
1377324117280632844,2021-03-31 18:17:13+00:00,4,2,We do not have current estimates for XL and IDEX as well as CAPC CVV GVP amp PRPO so we didn t include them in this graphic
1377259270547329028,2021-03-31 13:59:32+00:00,78,21,earnings scheduled after the market closes today MU FUV PLAY MARK NCNO XSPA GES AESE SPWH RMTI VRNT NG VTRU ARCE CSSE VERB PRPH EAST LOV
1376918919936622602,2021-03-30 15:27:07+00:00,34,8,Wednesday morning earnings WBA UNF APYX AYI GNLN CONN PHGE DCTH AUVI
1376902579628687361,2021-03-30 14:22:11+00:00,36,7,March is usually a soft month for upside earnings surprises amp the percentage of beats has fallen from a record high but guidance is a leading indicator for beats amp the percentage of positive announcements has held up better w earnings season coming
1376895819790565377,2021-03-30 13:55:19+00:00,7,1,Note we have DARE in this graphic but they reported this morning
1376895312363712516,2021-03-30 13:53:18+00:00,71,34,earnings after the close today BB CHWY LULU IZEA PHR HYRE REED PVH RKDA CRMD RMO EDAP SPPI BLCM CWBR OSMT PRCH VSTA CAAP APR TLMD DYAI BEEM HYFM IGMS CRNX AVIR ELDN SQFT INVO MDVL OBLG
1376590000112951297,2021-03-29 17:40:06+00:00,26,5,Positive data checks for ASO w the stock rangebound but option traders have been pricing in a bigger move after earnings It closed higher by 3 8 last quarter and a 16 2 move is priced this quarter which would take it out of its trading range
1376588944352153602,2021-03-29 17:35:54+00:00,3,0,thanks
1376560104238120961,2021-03-29 15:41:18+00:00,57,12,earnings scheduled before the open tomorrow BNTX MKC KNDI ASO OEG FDS QIWI ANGO CAAS TH USIO PTE GVA PLX MASS FMTX LGIQ OZON
1376535606822584330,2021-03-29 14:03:58+00:00,67,14,earnings scheduled after the market closes today BIOC SRAX VTSI VERO MEDS GOEV ABCL DNMR LFMD SEER PCVX
1376512648892792834,2021-03-29 12:32:44+00:00,1,0,Global Group ELYS has not scheduled earnings yet so any date is just an estimate
1376373680398344194,2021-03-29 03:20:31+00:00,110,33,Upcoming earnings releases with the highest volatility OEG HYRE BIOC MARK CONN GVA RKDA ANGO CRMD VRNT SPWH NG BB USIO NCNO PHR PCVX AYI
1376185824182689795,2021-03-28 14:54:03+00:00,0,0,Global Group We just see their presentation scheduled at the BofA summit
1375772440270401536,2021-03-27 11:31:25+00:00,347,162,earnings for the week BB MU CHWY LULU BNTX WBA KNDI IZEA KMX MKC MTNB CALM OEG ASO FUV PHR MARK BIOC NCNO FDS PLAY REED RKDA XSPA HYRE RMTI CRMD IMAB QIWI PVH UNF AYI ANGO APYX CAAS DARE GES SRAX USIO SPWH TH
1375089598632763399,2021-03-25 14:18:02+00:00,62,25,earnings scheduled after the market closes today BLNK CODX BOXL GAN ADMA YY OPGN SAIC PHUN PAYS BIOL PRGS SNES NBY ATHX LMB CBAY OSS OXM HTGM NLTX EYEN AWH NDRA TRVI TLS FAT VRDN VVOS BVS
1375052485769977856,2021-03-25 11:50:34+00:00,23,7,Correction We had CSE CL or CRLBF entered for CL but CL won t report until late April We apologize for the inconvenience That said expectations for CL have gone from an all time high to literally pandemic levels in one quarter
1374862705786556425,2021-03-24 23:16:27+00:00,50,10,For those that have been waiting GRWG missed earnings but raised its revenue guidance
1374843045062008833,2021-03-24 21:58:19+00:00,0,0,The last we heard was after market close on Wednesday March 24 2021 The announcement will be followed by a live earnings conference call on Thursday March 25 2021 at 9 00 a m ET
1374841154261413888,2021-03-24 21:50:49+00:00,1,0,travman This is what the company said after market close on Wednesday March 24 2021 The announcement will be followed by a live earnings conference call on Thursday March 25 2021 at 9 00 a m ET
1374782733080272902,2021-03-24 17:58:40+00:00,2,0,RIOT has not scheduled earnings but we don t usually get much information from them ahead of time so we re not confident they will give us a date prior to announcing
1374779181133877254,2021-03-24 17:44:33+00:00,55,24,earnings scheduled before the open tomorrow MOMO DRI CL VBLT ICLK VIOT CTK DOOO MOV REX ALOT LIQT THRY CHRA SYBX ARKO PFSW HRMY BTU
1374742011929038850,2021-03-24 15:16:51+00:00,67,22,earnings scheduled after the close today GRWG RH KBH AMWL SCVL NAVB BWAY FUL TELA APTX EOLS CD SSKN TIG PXS QADA CNXA MEG SGFY CYAD
1374740605578964995,2021-03-24 15:11:16+00:00,0,0,ii109 Inc ABEO has not scheduled earnings yet but we don t always get the notice from them that we do most companies
1374409442117046278,2021-03-23 17:15:20+00:00,70,21,earnings scheduled before the open tomorrow WGO GIS SHIP TCEHY RAIL WOR TNP VITL EPAC BBDC HTHT NMM ESLT APG CERE HYMC BUR
1374359903523995651,2021-03-23 13:58:30+00:00,80,29,earnings after the close today GME BNGO ADBE HOME MBII CURI VNET AIR SCS APTO LIFE PSTL CLIR KRMD FTHM WYY PLBY RLMD BTRS
1374031518809591812,2021-03-22 16:13:37+00:00,61,22,Upcoming earnings HUYA TME DOYU INFO NEOG BLFS RAVN VNRX LQDA CMCM NEWT DSP IRIX GHLD IMBI ELA
1373256355352612870,2021-03-20 12:53:23+00:00,427,197,earnings for the week GME BNGO BLNK ADBE GRWG HUYA CODX WGO TME SHIP GIS MOMO DOYU HOME RH BOXL MBII YJ GAN DRI ADMA AMWL INFO KBH LQDA VNRX NEOG SNX BLFS RAVN ICLK CL RAIL CMCM VBLT OPGN VIOT WOR CURI IRIX
1372918298526937094,2021-03-19 14:30:04+00:00,42,6,ADBE reports earnings after the close on Tuesday It has seen one of the largest declines in sentiment among the Technology sector since its last earnings release and the stock has fallen below its consolidating triangle
1372571750412787723,2021-03-18 15:33:01+00:00,58,9,Earnings season is now clearly behind us and as expected earnings for the Energy sector have turned positive which explains why the group has seen the strongest price action since reporting earnings with COP VLO and XOM seeing 30 moves XLE
1372552290423468033,2021-03-18 14:15:41+00:00,72,20,earnings after the close FDX NKE MP OLLI HIMS SMTS ALPN LX LAZR SLRX CVSI SCHL JOBS LEU NVGS KINS PROG ALTG OCDX HRTH PAX XOG
1372263620172787713,2021-03-17 19:08:37+00:00,72,24,earnings scheduled before the market opens tomorrow DG HEXO CSIQ ACN OCGN RDHL WB SIG DLTH TITN WOOF DTIL CMC UTZ URGN HOOK YI HHR EMAN GLMD ADCT GIII GOL PDSB LEGN MTCR IPHA
1372227612857270273,2021-03-17 16:45:32+00:00,73,24,earnings after the close SNDL GEVO FIVE WSM PD AOUT RIDE ZTO UPST SMTC FPI THMO OTCM AP CTIC ONTF VINP
1371863785535864833,2021-03-16 16:39:49+00:00,74,20,earnings scheduled before the market opens tomorrow PDD CTAS ARCO LE KC IMV AXLA TZOO
1371831993684611081,2021-03-16 14:33:29+00:00,71,22,earnings after the close CRWD LEN COUP FLNT SMAR REI CRIS IDN ORGO INFI ETON CAL VOLT ASPU YTEN CALA MOTS FANH KIN RMED XGN VEL OCX PRTH REDU ADV OTEL DLNG STKS MG SRGA CLPR HBB BMTX BDSX
1371501271740522496,2021-03-15 16:39:19+00:00,67,25,earnings scheduled before the open tomorrow FCEL VFF NFE NBEV JBL FUTU DBI CTRN CNF FREE TSQ NYC
1371466903366070275,2021-03-15 14:22:45+00:00,63,20,earnings after the close VUZI HQY QFIN WPRT ACRX FTEK BEKE CPRX PAR CEPU NOAH SRT AMPH PANL SHLS ISUN MDWT LFT
1371085222507380736,2021-03-14 13:06:05+00:00,0,0,Energy Inc SOL reports on 3 29
1371084731287232516,2021-03-14 13:04:08+00:00,0,0,Energy Inc BEKE
1371084214469296129,2021-03-14 13:02:04+00:00,1,0,hitchens Energy Inc BNGO reports on 3 23
1370723536810172422,2021-03-13 13:08:52+00:00,606,276,earnings for the week FDX CRWD SNDL FCEL NKE GEVO DG VFF HQY VUZI PDD HEXO NFE RESN CRBP CSIQ NBEV DM WPRT OCGN LEN FIVE QFIN ACN AGEN ACRX COUP PD FLNT WSM AOUT FUTU CTAS BL FTEK ACEL SIC BEKE MP WB SIG RDHL
1370714104109879297,2021-03-13 12:31:23+00:00,0,0,Bio yalla We don t have a date for ABEO yet
1370468484161896454,2021-03-12 20:15:23+00:00,75,21,Monday morning earnings RESN CRBP DM AGEN SIC ACEL YALA AMR
1370060620675047424,2021-03-11 17:14:41+00:00,46,17,Friday morning earnings NOG BKE KIRK ITRM CNTY INSW PLXP WISA DS DSSI
1370021398974885889,2021-03-11 14:38:49+00:00,78,26,earnings after the close DOCU ULTA MVIS ZUO GDRX STNE WPM KMPH FNKO ZUMZ AVGR ONTX DOMO ASRT XONE MTN OCUL AEYE EVOK NVCN PEI NBRV BRP ECOR TLYS LUNA LOCO CHPT EVC GERN CEMI LCTX ERII ASUR MSP CMTL CANG BBCP HCI
1370016905185157121,2021-03-11 14:20:58+00:00,29,5,PRTY has a history of seeing short term buyers step in on gaps lower after earnings misses but then eventually heading lower again yet investors have never had such high expectations going into the company s earnings release before
1369710766673297411,2021-03-10 18:04:29+00:00,58,21,earnings before the open tomorrow JD EXPI CELH BLDP PRTY GOGO ZEAL LODE XPEL OPCH GCO ALBX BTAI BNR XXII SCWX INSE MYE SHYF TGEN AMTX SELB DESP REV GDP ESTE PAE SDPI KNOP DCBO AMPY BGSF PFIE YSG HSON GPX ASPS
1369681950118674435,2021-03-10 16:09:59+00:00,4,0,ly trading FPRX GOGO reports tomorrow and short interest is at its lowest since early 2016
1369670294647037956,2021-03-10 15:23:40+00:00,74,23,earnings after the close AMC TTCF ORCL CLDR SKLZ ASAN BEST GDS FNV LC SUMO LXRX CVGW PTGX FSM LMNR TALO AMOT CLSD FPRX MYO HARP ASND KRO AVO USWS UMH FLXN TFFP HCHC AGFS ALTO HSDT RSI KIDS FRG LTRN SONM CDXC
1369335247196872712,2021-03-09 17:12:18+00:00,62,17,earnings before the open tomorrow CPB TUP UNFI BDSI EXPR BBW VRA SGRY IMXI CVGI GSKY REVG BPTH ESTA VERX DRVN HBIO LCUT SCOR LNSR
1369314956487852038,2021-03-09 15:51:40+00:00,1,0,NatGas inc Industries Thursday
1369313091989757955,2021-03-09 15:44:16+00:00,64,24,earnings after the close CLNE MDB AVID AVAV HRB AQST ARRY EVRI BBI PHR ABM CTSO LPRO APEI NARI LUMO TACT CPIX OSH CXDO LND CHMI LYRA XM OM GRCL
1369127758463373315,2021-03-09 03:27:49+00:00,58,6,Positive checks during the quarter and a breakout today for WGO ahead of earnings later this month
1368955605986250761,2021-03-08 16:03:45+00:00,64,19,earnings scheduled before the open tomorrow DKS DQ THO XERS TRVN PLCE MRNS NSPR NAV CMD GMDA ANIP DRIO MTLS XENT EVLO PQG BW AVDL VTNR ERYP DXPE CMPS
1368948190800715777,2021-03-08 15:34:17+00:00,62,34,earnings after the close today WISH PRTS SFIX SFT WTRH MWK TACO GRBK CASY CDMO DADA GOCO PVAC CSTL IEA FPAY CLAR HGBL SNCR SIBN HROW ATCO BNFT FLL HNRG NCMI SMSI SNDX ATCX YQ CPTA MDXG TREC
1368892996608024577,2021-03-08 11:54:57+00:00,1,0,Corporate Thanks we had the wrong image
1368892840382709761,2021-03-08 11:54:20+00:00,0,0,Corporate SONO is going to provide earnings guidance on the 9th so we included it in this calendar
1368892575764131845,2021-03-08 11:53:17+00:00,1,0,towel Corporate SONO is going to provide earnings guidance on the 9th so we included it in this calendar
1368892492989489153,2021-03-08 11:52:57+00:00,1,0,Corporate SONO is going to provide earnings guidance on the 9th so we included it in this calendar
1368160928869539842,2021-03-06 11:25:59+00:00,581,271,earnings for the week AMC JD DOCU XPEV TTCF NIU PRTS WISH DKS SFIX EXPI SFT CLDR DQ CELH ORCL BLDP MVIS RDNT GDRX XERS TUP NERV CPB ULTA NINE PRTY GOGO WTRH THO ZUO MRNS STNE UNFI SKLZ MWK TRVN BDSI MDB WPM
1367856041325649925,2021-03-05 15:14:28+00:00,48,13,Monday morning earnings XPEV NIU RDNT NINE NERV PAYA ONDS
1367529792342548492,2021-03-04 17:38:04+00:00,47,12,Friday morning earnings BIG HIBB GSX RUTH GLP ONCY INTT SAMG OFS IMRA TDW
1367492572441174018,2021-03-04 15:10:10+00:00,80,23,earnings after the close COST FLGT SDC SWBI AVGO HEAR GPS OPEN TTOO WORK IMMR DNN VERI EVFM MDLA ATEC GWRE CLXT COO AQN MANU CLPT IMAX ACOR JYNT ANIK QUMU INMB NX VRAY INVE PLYA JAMF CHUY OPNT FTSI HOLI DRRX SOLY
1367491437835747333,2021-03-04 15:05:40+00:00,0,0,BJ is trading with a 37 handle after earnings putting it right at a trend line since its May earnings It might not be the best support line but the assumption is it holds and the stock continues higher or it moves below and subsequently fills the may earnings gap below 31
1367454413644836864,2021-03-04 12:38:32+00:00,0,0,The shaded background shows earnings estimates Stocks tend to move in this direction The arrows are positive negative earnings which confirm or change direction of estimates The red lines generally show support resistance Trade in the direction away from these lines
1367212229314101249,2021-03-03 20:36:11+00:00,39,9,Bigger than usual earnings moves today from VRTV FUBO QTRX STRL HRZN EVGN VEEV ROST ISEE TAC BQ PASG
1367138055656787970,2021-03-03 15:41:27+00:00,59,21,earnings before the open tomorrow KR BJ MIK PRPL AHCO CIEN BZUN WVE BURL SDGR TTC CNQ ABUS EYPT SYRS AUTL GPL FOUR GSL GCP SMLP FULC MCS GMS SOHO GWRS BALY MEI CRAI ARGX TWI XFOR CIR JW A QTT SRLP DBVT ATC VYNE
1367125376158355457,2021-03-03 14:51:04+00:00,1,0,us Group Inc OPEN reports after the close
1367125147602345987,2021-03-03 14:50:09+00:00,4,0,ASM
1367121622205947910,2021-03-03 14:36:09+00:00,86,29,earnings after the close SNOW MRVL SPLK OKTA VRM BBSI AEO YEXT TCOM AMPE SQM ASM DSGX RRGB GMRE CNR RMNI HRTG EQX WTI ATTO BKDCC CULP TPVG FLMN PCOM CFMS NWPX HDSN SBOW MYRG WMC
1366818467744210951,2021-03-02 18:31:31+00:00,1,1,Few expect good results and expectations remain below pre pandemic levels but as the chart shows short interest has increased to a multi year high The anticipation is that these positions will either pay off or get squeezed out So far the shorts are on the wrong side
1366801210771206146,2021-03-02 17:22:57+00:00,69,30,earnings scheduled before the open tomorrow DLTR WEN OPTN ITRN EYE TAST SBBP STKL DY PDCO BF B CORR EVGN TAC VRTV CLMT CECE OSW ISEE PASG PKOH LINC BQ
1366764508543344640,2021-03-02 14:57:06+00:00,74,28,earnings after the close FUBO VEEV JWN BOX AMBA BGS HPE ROST URBN BGFV GO DAR TGTX RIGL QTRX NVEE MRVI TMDX SND STRL VEC HRZN PROF MCHX FNHC LUNG MEC MRCC VMD FSTR
1366727325627334662,2021-03-02 12:29:21+00:00,76,13,For those that have been asking AMC has now scheduled earnings for after the close on Wednesday March 10 GME is still just late March
1366475410440151042,2021-03-01 19:48:20+00:00,31,7,Bigger than usual earnings moves today from ATNX NRG XRAY WIFI THRM CWEN SSYS EVTC HGV QURE FOLD CORE
1366442271843975170,2021-03-01 17:36:39+00:00,73,29,earnings before the open tomorrow TGT SE KSS TXMD ANF AZO LL KOPN AMRS NNOX IGT ITMR CHS CHFS DIN MCRB EGRX KTB BSY EXTN WHF GLYC STIM TILE TGLS NCSM KVHI
1366437338419757060,2021-03-01 17:17:03+00:00,40,6,Expectations going into Target s TGT earnings before the open tomorrow are at a multi year high
1366420542690119684,2021-03-01 16:10:18+00:00,119,37,earnings after the close NIO ZM MELI LMND NVAX DDD INO INSG CLOV SRPT AI AGRX OSUR SWCH ARCT AMRC APPF FGEN GAIA RPAY SCPL RGNX APTS ATRA CYRX SGMS TTEC OOMA HLIO PGEN SILK PRGO ADVM CAPL SPNE UNIT NSTG IPAR TPTX
1366036891427086337,2021-02-28 14:45:49+00:00,0,0,us Group Inc yes shown last on this chart for Tuesday before the open
1366036454514786307,2021-02-28 14:44:05+00:00,1,0,us Group Inc SNOW is Wed
1365675568545624069,2021-02-27 14:50:03+00:00,1166,442,earnings for the week NIO ZM FUBO WKHS MELI TGT SE LMND SNOW DDD NVAX COST MRVL INO BRK B FLGT SDC TGNA TXMD KSS SWBI THRM INSG DLTR SPLK WEN ANF SSYS AVGO LL KOPN AZO FOLD NRG CWEN KR BJ VRM HEAR PRPL VEEV
1365396408480788486,2021-02-26 20:20:46+00:00,53,11,Bigger than usual earnings moves today from TCDA AMCX ZIOP ZYXI ADT INT ENV SEM RKT CRI AERI TPIC VICR CZR ENDP KAMN ROOT UVE
1365335044458504196,2021-02-26 16:16:55+00:00,88,24,earnings scheduled before the open on Monday WKHS BRK B THRM TGNA FOLD NRG CWEN SSYS XRAY NOVT ASTE XHR RETA HGV AXSM SGC EVTC AY MORF CVET CDLX ZLAB ATNX MIDD CORE BHVN FMX
1365312851024437248,2021-02-26 14:48:44+00:00,71,10,In case you missed it MELI has scheduled its earnings release for after the close on Monday
1365062493375184897,2021-02-25 22:13:54+00:00,59,8,The story hasn t changed SPY QQQ SPX
1364975396060614658,2021-02-25 16:27:49+00:00,66,17,Friday morning earnings DKNG CRON FLR FL BLDR AMCX EOG AMRX CNK VST MRSN SSP PLYM PEG NWN IEP CRI RHP LAMR STRA SMLP SLCA CVEO SII REPH OFIX PNM BASF EVRG MODV
1364959564660105217,2021-02-25 15:24:54+00:00,19,0,So yeah CPE looks overbought on a one year chart but now after three quarters in a row of strong earnings estimates are at a multi year high while the stock still hasn t made it to the trend line that crosses around 60
1364952729341349889,2021-02-25 14:57:44+00:00,90,33,earnings after the close CRM RKT ETSY BYND SPCE VALE ABNB NKLA FSLR RUN WDAY CVNA ZS ADSK VMW VLDR DELL FSR FTCH HPQ GRPN WATT BAND DASH MNST WW SFM ENDP REGI ZYXI SHAK DVAX SWN AAOI CZR ADT KTOS LPSN BMRN SAIL
1364914427812843529,2021-02-25 12:25:33+00:00,1,0,Oh also while it is an estimate the time we display is the expected time of the announcement usually right within 5 minutes
1364913761522495494,2021-02-25 12:22:54+00:00,2,1,Every company we show in our graphic we ve confirmed the date with the company On our website we mark whether the date is confirmed or not Also we show the earnings release as soon as it crosses the wire so there is no need to spend that much time
1364689043414544388,2021-02-24 21:29:57+00:00,88,14,NVDA guidance calculates to earnings of 3 18 to 3 53 per share above the consensus estimate of 2 55 per share
1364657903504945155,2021-02-24 19:26:12+00:00,0,0,That s not what Billy said though
1364632132983918592,2021-02-24 17:43:48+00:00,1,0,thanks we were paraphrasing a line from Billy Madison
1364630520689270785,2021-02-24 17:37:24+00:00,6,1,mano y mano whatever that means before the market opens tomorrow vs
1364630516914413570,2021-02-24 17:37:23+00:00,22,4,Two pizza companies reporting earnings before the open tomorrow vs
1364624422087319554,2021-02-24 17:13:10+00:00,73,28,earnings before the open PLUG MRNA DPZ CLF BBY W LI NCLH AMT CWH PZZA BUD AMRN NTES PCG EDIT KL BCRX TD VIPS PLAN TREE ICPT ITCI NVCR AEP SJM KDP AES MTBC CARS ALT ADAP KALA MNKD SWI AKBA NTLA OPRA AGIO FLIR
1364588037804617728,2021-02-24 14:48:35+00:00,91,39,earnings after the close NVDA TDOC MGNI RDFN BILI LB VIAC CPE NTNX NTAP BKNG IIPR MAXR RVLV AUPH APA PSTG ESTC PING GTHX TNDM NOVA AHT ACAD TWNK OPRX DOOR CDNA AGI AMED FNF ADPT PRTK PDCE TRUE ANSS FATE UPLD GBT
1364311297878351874,2021-02-23 20:28:55+00:00,38,10,Bigger than usual earnings moves today from TRI REAL RLGY BCC LDOS MGY NLS ARNC ATRO XEC TREX NXST BIGC MRO FRPT EXR AROC AWI
1364244169963765764,2021-02-23 16:02:11+00:00,51,25,earnings before the open tomorrow OSTK JMIA LOW HZNP TJX BHC SIX NEO CSPR RY IRM IONS VRT RGEN PPD ELAN AVA TRN ORBC ETR TEN KOP SBGI PLAB OMI EXC UTHR SITE LNG DEA PSN BGCP PNW SAGE GNL VCEL PGTI ENBL ODP VER
1364219837816389634,2021-02-23 14:25:29+00:00,86,33,earnings after the close today SQ UPWK INTU HYLN TOL ESPR HALO CDEV MATX XPER JAZZ BTG AGR MASI CSGP INFN TRHC SUM MCFE TX NBR GTY VRSK MTDR HEI SWIR INSP ADMS SPT PODD CHE XNCR EQH WES XP RRC SYKE APLE DKL PEN
1363964604125237261,2021-02-22 21:31:17+00:00,1,0,Ferry BIGC didn t report until after the close today
1363951607117938690,2021-02-22 20:39:38+00:00,46,6,Bigger than usual earnings moves today from CTB and being acquired GLOG MGI RCL DISCA KFY
1363930518622994434,2021-02-22 19:15:50+00:00,44,7,Nothing to see here SPY QQQ SPX earningsbeats guidance beatandraise
1363888057062195212,2021-02-22 16:27:07+00:00,1,0,FIVN reports after the close today not tomorrow morning
1363881814616662018,2021-02-22 16:02:18+00:00,76,33,earnings before the open tomorrow HD M CROX MDT COOP BNS LDOS LGIH CLVS NXST BMO SPR CBRL BLD RLGY HSKA TRI BCC MFA SMP SATS AAN BLRX ONE BCO EPZM AWI CBRE MGY ARNC RUBY CEQP HEP ETRN WLK AROC CTG STAR CMLS ATRO
1363873780007899136,2021-02-22 15:30:23+00:00,26,4,Despite rising earnings estimates investors expectations in HTA have plummeted over the past few weeks going into earnings after the close today
1363871889609916422,2021-02-22 15:22:52+00:00,0,0,Updates BRK B reports on Saturday though we show it on 3 1
1363865602247524361,2021-02-22 14:57:53+00:00,54,19,earnings after the close OXY BIGC MRO PANW NLS OKE ZI IVR CDNS RIG FANG FIVN O FRPT TREX EVER API RVNC REAL WMB XEC GDOT SBAC NDSN HTA IR HLX AWR LSI EXR PRIM VNOM NSA JBT GFL WRI AL BSM AXGN CSR RSG BWXT NHI
1363508867175510018,2021-02-21 15:20:21+00:00,0,0,Not yet
1363507061108178953,2021-02-21 15:13:10+00:00,129,25,If you loved shorting RUN below 5 then you must really love shorting it above 70 ahead of earnings on Thursday
1363503419231784961,2021-02-21 14:58:42+00:00,34,8,Most of the buying in STWD over the past five years was just above Friday s close of 22 Meanwhile investor sentiment has now exceeded the level reached as the stock pushed above 25 this time last year Reports earnings on Thursday
1363238663535153158,2021-02-20 21:26:39+00:00,11,0,trader tx Group Just an FYI short interest in BBY is around its multi year low
1363130266248691714,2021-02-20 14:15:55+00:00,4,0,tx Group Note that this is AMCX not AMC
1363129856641409024,2021-02-20 14:14:18+00:00,2,0,tx Group APT hasn t scheduled yet Last year they reported the last week of February but it is usually early March
1363129278347554819,2021-02-20 14:12:00+00:00,2,0,tx Group No word yet Unlikely this week
1363127274053197831,2021-02-20 14:04:02+00:00,1206,555,earnings for the week NVDA SQ MRNA PLUG CRM DKNG HD DPZ OSTK JMIA RKT CLF ETSY OXY TDOC M BIGC RCL BBY BYND LOW MGI W MRO MGNI SPCE VALE CRON FLR LI NLS PANW CROX NKLA UPWK MDT DSX DISH FSLR DDD HZNP OKE IVR
1362867195286597633,2021-02-19 20:50:34+00:00,58,15,Bigger than usual earnings moves today from CASA AXTI RXT MGA HASI PDFS QDEL DE EVBG ASIX SRC ATR HST EBS RBA HBM SWM GLOB
1362781354560278531,2021-02-19 15:09:28+00:00,0,0,Energy No not yet
1362781134841647106,2021-02-19 15:08:36+00:00,85,19,Monday morning earnings MGI RCL DSX KBR KFY DISCA DORM DZSI CTB DISH GLOG GLOP SOI KOS VTRS
1362492691565658118,2021-02-18 20:02:26+00:00,92,24,Friday morning earnings DE MGA DTE BCPC AEE THRM ASIX B ITT FRO ERF SHLX SRC POR ESNT ABR
1362438556728328199,2021-02-18 16:27:19+00:00,76,26,earnings after the close ROKU AMAT TTD DBX OPK QDEL EHTH APPN ANET KEYS RXT OLED DBS TRIP PLNT LTHM GLOB CNDT ED KNSL CPRT GLPI CMBM USM TXRH EVBG VICI ADC ROG CASA CYBE BOOM TDS ATR FTDR AXTI AMN ASPN RBA PDFS
1362136895602450441,2021-02-17 20:28:37+00:00,40,9,Bigger than usual earnings moves today from CSOD WING KAR CAI HEES BPMC LZB KRNT CRK EQT CMP CRSP HSIC ES CAR MERC EXAS CHH
